,0
901,991170.0781536321
902,991170.0781536321
903,991170.0781536321
904,991170.0781536321
905,991170.0781536321
906,991170.0781536321
907,991170.0781536321
908,991170.0781536321
909,991170.0781536321
910,991170.0781536321
911,991170.0781536321
912,991170.0781536321
913,991170.0781536321
914,991050.9184904735
915,991050.9184904735
916,991050.9184904735
917,991050.9184904735
918,991050.9184904735
919,991050.9184904735
920,991050.9184904735
921,991050.9184904735
922,991050.9184904735
923,991050.9184904735
924,991050.9184904735
925,991050.9184904735
926,991050.9184904735
927,991050.9184904735
928,990812.6564593423
929,990812.6564593423
930,990812.6564593423
931,990812.6564593423
932,990693.5827114201
933,990693.5827114201
934,990693.5827114201
935,990693.5827114201
936,990693.5827114201
937,990812.6278427241
938,990812.6278427241
939,990812.6278427241
940,990812.6278427241
941,990812.6278427241
942,990812.6278427241
943,990812.6278427241
944,990812.6278427241
945,990812.6278427241
946,990812.6278427241
947,990812.6278427241
948,990812.6278427241
949,990812.6278427241
950,990812.6278427241
951,990098.1853758263
952,990098.1853758263
953,990098.1853758263
954,990098.1853758263
955,990098.1853758263
956,990098.1853758263
957,990098.1853758263
958,990098.1853758263
959,990098.1853758263
960,990098.1853758263
961,990098.1853758263
962,990098.1853758263
963,989979.2832279488
964,989979.2832279488
965,989979.2832279488
966,989979.2832279488
967,989979.2832279488
968,989979.2832279488
969,989979.2832279488
970,990098.1568210359
971,990098.1568210359
972,990098.1568210359
973,989979.2546765875
974,989979.2546765875
975,989979.2546765875
976,989979.2546765875
977,989979.2546765875
978,989979.2546765875
979,989979.2546765875
980,989979.2546765875
981,989979.2546765875
982,989979.2546765875
983,989979.2546765875
984,989979.2546765875
985,989979.2546765875
986,989979.2546765875
987,990335.8754455633
988,990454.8347098812
989,990454.8347098812
990,990454.8347098812
991,990454.8347098812
992,990454.8347098812
993,990454.8347098812
994,990454.8347098812
995,990454.8347098812
996,990335.8468633279
997,990335.8468633279
998,990335.8468633279
999,990216.8876024433
1000,990216.8876024433
1001,990216.8876024433
1002,990216.8876024433
1003,990216.8876024433
1004,990216.8876024433
1005,990216.8876024433
1006,990216.8876024433
1007,990216.8876024433
1008,990216.8876024433
1009,990216.8876024433
1010,990216.8876024433
1011,990216.8876024433
1012,990216.8876024433
1013,990335.8182879591
1014,990216.859030507
1015,990216.859030507
1016,990216.859030507
1017,990216.859030507
1018,990216.859030507
1019,990216.859030507
1020,990216.859030507
1021,990216.859030507
1022,990216.859030507
1023,990216.859030507
1024,990216.859030507
1025,990216.859030507
1026,990216.859030507
1027,990216.859030507
1028,989622.2056200876
1029,989622.2056200876
1030,989622.2056200876
1031,989622.2056200876
1032,989622.2056200876
1033,989622.2056200876
1034,989622.2056200876
1035,989622.2056200876
1036,989384.6297695007
1037,989384.6297695007
1038,989384.6297695007
1039,989384.6297695007
1040,989384.6297695007
1041,989384.6297695007
1042,989384.6297695007
1043,989384.6297695007
1044,989384.6297695007
1045,989384.6297695007
1046,989384.6297695007
1047,989384.6297695007
1048,989384.6297695007
1049,989384.6297695007
1050,989265.8988646922
1051,989265.8988646922
1052,989265.8988646922
1053,989265.8988646922
1054,989265.8988646922
1055,989265.8988646922
1056,989265.8988646922
1057,989265.8988646922
1058,989265.8988646922
1059,989265.8988646922
1060,989265.8988646922
1061,989265.8988646922
1062,989265.8988646922
1063,989265.8988646922
1064,988909.7916296797
1065,988909.7916296797
1066,988909.7916296797
1067,988909.7916296797
1068,988909.7916296797
1069,988909.7916296797
1070,988909.7916296797
1071,988909.7916296797
1072,988909.7916296797
1073,988909.7916296797
1074,988909.7916296797
1075,988909.7916296797
1076,988909.7916296797
1077,988909.7916296797
1078,989028.4086132026
1079,989028.4086132026
1080,989028.4086132026
1081,989028.4086132026
1082,989028.4086132026
1083,989028.4086132026
1084,989028.4086132026
1085,989028.4086132026
1086,989028.4086132026
1087,989028.4086132026
1088,990333.5084806144
1089,990333.5084806144
1090,990333.5084806144
1091,990333.5084806144
1092,990333.5084806144
1093,990333.5084806144
1094,990333.5084806144
1095,990333.5084806144
1096,990333.5084806144
1097,990333.5084806144
1098,990333.5084806144
1099,990333.5084806144
1100,990333.5084806144
1101,990333.5084806144
1102,990095.5905206192
1103,990095.5905206192
1104,990095.5905206192
1105,990095.5905206192
1106,990214.4923568771
1107,990214.4923568771
1108,990214.4923568771
1109,990214.4923568771
1110,990214.4923568771
1111,990214.4923568771
1112,990214.4923568771
1113,990214.4923568771
1114,990214.4923568771
1115,990214.4923568771
1116,990214.4923568771
1117,990214.4923568771
1118,990214.4923568771
1119,990214.4923568771
1120,989738.7707655455
1121,989738.7707655455
1122,989857.586944509
1123,989738.7422348267
1124,989857.558410365
1125,989857.558410365
1126,989857.558410365
1127,989857.558410365
1128,989738.7137041086
1129,989738.7137041086
1130,989738.7137041086
1131,989738.7137041086
1132,989738.7137041086
1133,989738.7137041086
1134,989738.7137041086
1135,989738.7137041086
1136,989738.7137041086
1137,989738.7137041086
1138,989738.7137041086
1139,989738.7137041086
1140,990332.7945646752
1141,990094.8767761913
1142,990094.8767761913
1143,990094.8767761913
1144,990094.8767761913
1145,990094.8767761913
1146,990094.8767761913
1147,990094.8767761913
1148,990094.8767761913
1149,990094.8767761913
1150,990094.8767761913
1151,990332.6802772784
1152,990332.6802772784
1153,990332.6802772784
1154,990332.6802772784
1155,990332.6802772784
1156,990332.6802772784
1157,990332.6802772784
1158,990332.6802772784
1159,990332.6802772784
1160,990332.6802772784
1161,990332.6802772784
1162,990332.6802772784
1163,990332.6802772784
1164,990332.6802772784
1165,990570.5980383059
1166,990570.5980383059
1167,990570.5980383059
1168,990570.5980383059
1169,990570.5980383059
1170,990570.5980383059
1171,990570.5980383059
1172,990570.5980383059
1173,990570.5980383059
1174,990570.5980383059
1175,990570.5980383059
1176,990570.5980383059
1177,990570.5980383059
1178,990570.5980383059
1179,990689.6140899746
1180,990689.6140899746
1181,990689.6140899746
1182,990689.6140899746
1183,990927.7033988162
1184,990927.7033988162
1185,990927.7033988162
1186,990927.7033988162
1187,990927.7033988162
1188,990927.7033988162
1189,990927.7033988162
1190,990927.7033988162
1191,990927.7033988162
1192,990927.7033988162
1193,990927.7033988162
1194,990927.7033988162
1195,990332.1939616775
1196,990332.1939616775
1197,990332.1939616775
1198,990332.1939616775
1199,990332.1939616775
1200,990332.1939616775
1201,990094.2763174826
1202,990094.2763174826
1203,990094.2763174826
1204,990094.2763174826
1205,990094.2763174826
1206,990094.2763174826
1207,990094.2763174826
1208,990094.2763174826
1209,990094.2763174826
1210,990094.2763174826
1211,990094.2763174826
1212,990094.2763174826
1213,990094.2763174826
1214,990094.2763174826
1215,990213.1779959162
1216,990213.1779959162
1217,989975.317515975
1218,989975.317515975
1219,989737.5712821815
1220,989737.5712821815
1221,989737.5712821815
1222,989737.5712821815
1223,989737.5712821815
1224,989737.5712821815
1225,989737.5712821815
1226,989737.5712821815
1227,989737.5712821815
1228,989737.5712821815
1229,989737.5712821815
1230,989737.5712821815
1231,989737.5712821815
1232,990806.9155968922
1233,990806.9155968922
1234,990925.9886548897
1235,990806.8869735611
1236,990806.8869735611
1237,990806.8869735611
1238,991045.0330826762
1239,991045.0330826762
1240,991045.0330826762
1241,990568.5118502767
1242,990568.5118502767
1243,990568.5118502767
1244,990568.5118502767
1245,990568.5118502767
1246,990568.5118502767
1247,990568.5118502767
1248,990568.5118502767
1249,990568.5118502767
1250,990568.5118502767
1251,990568.5118502767
1252,990568.5118502767
1253,990568.5118502767
1254,990687.527651292
1255,990568.4832475848
1256,990568.4832475848
1257,990568.4832475848
1258,990568.4832475848
1259,990568.4832475848
1260,990568.4832475848
1261,990568.4832475848
1262,990568.4832475848
1263,990449.4674500062
1264,990449.4674500062
1265,990449.4674500062
1266,990449.4674500062
1267,990449.4674500062
1268,990449.4674500062
1269,990449.4674500062
1270,990449.4674500062
1271,989973.5186429663
1272,989973.5186429663
1273,989973.5186429663
1274,989973.5186429663
1275,989973.5186429663
1276,989973.5186429663
1277,989973.5186429663
1278,989973.5186429663
1279,989973.5186429663
1280,989973.5186429663
1281,989973.5186429663
1282,989973.5186429663
1283,989973.5186429663
1284,989973.5186429663
1285,990092.3915438601
1286,990092.3915438601
1287,990211.2929959488
1288,990211.2929959488
1289,990211.2929959488
1290,990211.2929959488
1291,990211.2929959488
1292,990211.2929959488
1293,990211.2929959488
1294,990211.2929959488
1295,990211.2929959488
1296,990211.2929959488
1297,990211.2929959488
1298,990211.2929959488
1299,990211.2929959488
1300,990211.2929959488
1301,990330.2230095204
1302,990330.2230095204
1303,990330.2230095204
1304,990330.2230095204
1305,990330.2230095204
1306,990330.2230095204
1307,990330.2230095204
1308,990330.2230095204
1309,990330.2230095204
1310,990330.2230095204
1311,990330.2230095204
1312,989973.3472534809
1313,989973.3472534809
1314,989973.3472534809
1315,989973.3472534809
1316,989973.3472534809
1317,989973.3472534809
1318,989973.3472534809
1319,989973.3472534809
1320,989973.3472534809
1321,989973.3472534809
1322,989973.3472534809
1323,989973.3472534809
1324,989973.3472534809
1325,989973.3472534809
1326,990329.9658944225
1327,990567.883003346
1328,990567.883003346
1329,990567.883003346
1330,990686.8987288061
1331,990805.9430569398
1332,990805.9430569398
1333,990805.9430569398
1334,990805.9430569398
1335,990805.9430569398
1336,990805.9430569398
1337,990805.9430569398
1338,990805.9430569398
1339,990329.6512924609
1340,990329.6512924609
1341,990329.6512924609
1342,990210.6927757891
1343,990210.6927757891
1344,990210.6927757891
1345,990210.6927757891
1346,990210.6927757891
1347,990329.6227172709
1348,990329.6227172709
1349,990329.6227172709
1350,990329.6227172709
1351,990329.6227172709
1352,989972.7471775529
1353,989972.7471775529
1354,989972.7471775529
1355,989972.7471775529
1356,989972.7471775529
1357,989972.7471775529
1358,989972.7471775529
1359,989972.7471775529
1360,989972.7471775529
1361,989972.7471775529
1362,989972.7471775529
1363,989972.7471775529
1364,989972.7471775529
1365,989972.7471775529
1366,989853.8743692941
1367,989853.8743692941
1368,989853.8743692941
1369,989853.8743692941
1370,989853.8743692941
1371,989616.185841411
1372,989616.185841411
1373,989616.185841411
1374,989616.185841411
1375,989616.185841411
1376,989616.185841411
1377,989616.185841411
